-3.14450362730312e-05,0.000268729561300306,0.00135613999048686
0.000207700572537689,-0.000213127310129028,7.68950404857109e-05
-0.000612583026714034,0.000194860255916239,-0.00117916038559496
0.00541267697300866,-0.00237045700879276,0.00712776426902696
0.00255159548676674,-0.00112411961127322,0.00408565008258444
-0.000683219789920655,0.000504481717048354,0.000538561876747853
-0.00111738978602592,0.000672197935454035,-0.000290881328724932
-0.00209579401946662,0.00112053656417171,-0.00164037666785428
-0.00176926138583684,0.000950023172226178,-0.00170526103245137
-0.000831904367677758,0.000385200355638607,-0.00126849274539035
-0.000225540077818234,0.000166650028412362,-0.000741185838208836
-0.00164022332287066,0.000926238694597303,-0.00228464586599043
-0.00201333186560838,0.00107877652349276,-0.00286330428015202
-0.00043840266030469,0.000187111315079525,-0.00151897831567411
-0.000837705689291396,0.000410910439996071,-0.00189642065414271
-0.00193452521515962,0.000955266701711908,-0.00315404165393086
-0.00284744618887706,0.00135671061212311,-0.00427632728077689
-0.00335880980935206,0.00163190670969692,-0.00512908121798262
-0.00506321631997475,0.00247034911895468,-0.00735069053150905
-0.0053715650615301,0.00239653516536124,-0.00923030474511268
-0.00617356556113312,0.00260735372070113,-0.011881978210314
-0.0139616624534966,0.00598634287291019,-0.0257800960186493
0.125847011527686,-0.05389388600267,0.231964494909604
0.0120990449287957,-0.00520017825679678,0.022435113683288
0.00559780077835789,-0.00235798151067193,0.0112792937607159
0.0037683316079031,-0.00155583449260632,0.00778454216879956
0.00153969628772024,-0.000481941237237722,0.00470676520771629
0.000753192546661813,-8.69954556855502e-05,0.00330417624135553
-0.000555913059215443,0.00053331938141696,0.00145973328293249
-0.000294687414097508,0.000294500339604588,0.00119780941740793
-0.000431628925772046,0.000397100547748513,0.000746815622410128
0.000225702262118627,7.32828950957329e-05,0.00101661284591077
0.000198017207163517,0.000121601087167388,0.000802956008987745
-0.00112529186648774,0.00077311341541443,-0.000620645466613164
-0.00158111145859194,0.000967414431157716,-0.00134602453710799
-0.00136942603859871,0.00080369195806324,-0.00153267760786651
-9.91630698590623e-05,5.33777936888892e-05,-0.000568393126419601
0.000180130726369437,-3.73936949673944e-05,-0.000437736131011294
9.36781425215777e-05,-2.40432311617961e-05,-0.000551336901409192
-0.000197415893899766,5.92736557738429e-05,-0.00107080597147343
0.000197593212221167,-0.00023774932158425,-0.000751106905772783
0.000697509395339302,-0.000528260208598614,-0.000305958139034012
0.00278594287610592,-0.00172880029585471,0.00191480752309488
0.00271665105880398,-0.00156476742567592,0.00227503591968171
0.00103398662231233,-0.000661788826772472,0.000848225333654948
0.000635794873643139,-0.000362115523483755,0.000504984340826225
-8.87463728839882e-05,7.30300246570465e-06,-0.000183607340430168
